id,brand,name,image_url,link_url,ingredients,created_at,updated_at
2182,reveal,Complete and Balanced Whitefist Recipe,https://catfooddb.com//img/products/reveal\/whitefish.png,"","Whitefish, Whitefish Meal, Peas, Lentils, Chicken Fat, Chickpeas, Natural Flavor, Flaxseed, Potassium Chloride, Taurine, Salt, Vitamins (Vitamin A Supplement, Vitamin E Supplement, Niacin Supplement, Thiamine Mononitrate, Pyridoxine Hydrochloride, Calcium Pantothenate, Riboflavin Supplement, Biotin Supplement, Vitamin B12 Supplement, Vitamin D3, Folic Acid), Minerals (Zinc Proteinate, Iron Proteinate, Copper Proteinate, Manganese Proteinate, Sodium Selenite, Calcium Iodate), Choline Chloride, Rosemary Extract",2024-05-01 19:06:18.777173,
2183,royal canin,Intense Beauty Loaf In Sauce,https://catfooddb.com//img/products/royal canin\/Intense_Beauty_Loaf_In_Sauce_dry.png,https://www.chewy.com/royal-canin-intense-beauty-loaf-in/dp/115766,"Water Sufficient For Processing, Pork By-Products, Chicken, Chicken Liver, Pork Liver, Brewers Rice Flour, Gelatin, Wheat Gluten, Pork Plasma, Powdered Cellulose, Natural Flavors, Vegetable Oil, Fish Oil, Calcium Sulfate, Carrageenan, Carob Bean Gum, Guar Gum, Potassium Chloride, Sodium Tripolyphosphate, Taurine, Vitamins [Niacin Supplement, Dl-Alpha Tocopherol Acetate (Source Of Vitamin E), Thiamine Mononitrate (Vitamin B1), D-Calcium Pantothenate, Biotin, Riboflavin Supplement, Pyridoxine Hydrochloride (Vitamin B6), Vitamin B12 Supplement, Folic Acid, Vitamin D3 Supplement], Choline Chloride, Trace Minerals [Zinc Proteinate, Zinc Oxide, Ferrous Sulfate, Copper Sulfate, Manganous Oxide, Sodium Selenite, Calcium Iodate].",2024-05-01 19:06:18.975825,
2184,royal canin,Aging 12  Thin Slices In Gravy,https://catfooddb.com//img/products/royal canin\/Aging_12+_Thin_Slices_In_Gravy_dry.png,https://www.chewy.com/royal-canin-aging-12-thin-slices-in/dp/207474,"Water Sufficient For Processing, Pork By-Products, Pork Liver, Chicken, Chicken Liver, Wheat Flour, Gelatin, Pork Plasma, Powdered Cellulose, Vegetable Oil, Natural Flavors, Fish Oil, Modified Corn Starch, Calcium Sulfate, Guar Gum, Potassium Chloride, Calcium Carbonate, Taurine, Vitamins [Dl-Alpha Tocopherol Acetate (Source Of Vitamin E), L-Ascorbyl-2-Polyphosphate (Source Of Vitamin C), Thiamine Mononitrate (Vitamin B1), Niacin Supplement, Biotin, D-Calcium Pantothenate, Pyridoxine Hydrochloride (Vitamin B6), Riboflavin Supplement, Folic Acid, Vitamin B12 Supplement, Vitamin D3 Supplement], Citric Acid, Carrageenan, Glucosamine Hydrochloride, Choline Chloride, L-Tryptophan, Trace Minerals [Zinc Proteinate, Zinc Oxide, Ferrous Sulfate, Copper Sulfate, Manganous Oxide, Sodium Selenite, Calcium Iodate], Marigold Extract (Tagetes Erecta L.), Magnesium Oxide, Chondroitin Sulfate.",2024-05-01 19:06:19.307801,
2185,royal canin,Adult Instinctive Loaf In Sauce,https://catfooddb.com//img/products/royal canin\/Adult_Instinctive_Loaf_In_Sauce_dry.png,https://www.chewy.com/royal-canin-adult-instinctive-loaf-in/dp/115760,"Water Sufficient For Processing, Pork By-Products, Chicken By-Products, Chicken Liver, Pork Liver, Brewers Rice Flour, Gelatin, Wheat Gluten, Powdered Cellulose, Hydrolyzed Chicken Liver, Pork Plasma, Calcium Sulfate, Carrageenan, Fish Oil, Natural Flavors, Carob Bean Gum, Guar Gum, Taurine, Sodium Tripolyphosphate, Potassium Chloride, Vitamins [Dl-Alpha Tocopherol Acetate (Source Of Vitamin E), Thiamine Mononitrate (Vitamin B1), Niacin Supplement, Biotin, D-Calcium Pantothenate, Pyridoxine Hydrochloride (Vitamin B6), Riboflavin Supplement, Folic Acid, Vitamin B12 Supplement, Vitamin D3 Supplement], Trace Minerals [Zinc Proteinate, Zinc Oxide, Ferrous Sulfate, Copper Sulfate, Manganous Oxide, Sodium Selenite, Calcium Iodate].",2024-05-01 19:06:19.828332,
2186,royal canin,Bengal Adult,https://catfooddb.com//img/products/royal canin\/Bengal_Adult_dry.png,https://www.chewy.com/royal-canin-bengal-adult-dry-cat-food/dp/153468,"Chicken By-Product Meal, Wheat Gluten, Wheat, Chicken Fat, Corn Gluten Meal, Corn, Brewers Rice, Natural Flavors, Dried Chicory Root, Rice Hulls, Pea Fiber, Fish Oil, Vegetable Oil, Grain Distillers Dried Yeast, Sodium Silico Aluminate, Potassium Chloride, Sodium Bisulfate, Vitamins [Dl-Alpha Tocopherol Acetate (Source Of Vitamin E), Inositol, Niacin Supplement, L-Ascorbyl-2-Polyphosphate (Source Of Vitamin C), D-Calcium Pantothenate, Biotin, Pyridoxine Hydrochloride (Vitamin B6), Riboflavin Supplement, Thiamine Mononitrate (Vitamin B1), Vitamin A Acetate, Folic Acid, Vitamin B12 Supplement, Vitamin D3 Supplement], Sodium Pyrophosphate, Fructooligosaccharides, Salt, Choline Chloride, Calcium Sulfate, Taurine, Trace Minerals [Zinc Proteinate, Zinc Oxide, Ferrous Sulfate, Manganese Proteinate, Manganous Oxide, Copper Sulfate, Calcium Iodate, Sodium Selenite, Copper Proteinate], Marigold Extract (Tagetes Erecta L.), Rosemary Extract, Preserved With Mixed Tocopherols And Citric Acid.",2024-05-01 19:06:20.031336,
2187,royal canin,Weight Care,https://catfooddb.com//img/products/royal canin\/Weight_Care_dry.png,https://www.chewy.com/royal-canin-weight-care-dry-cat-food/dp/117771,"Chicken Meal, Pea Fiber, Wheat Gluten, Corn, Corn Gluten Meal, Natural Flavors, Brewers Rice Flour, Brewers Rice, Wheat, Chicken Fat, Dried Plain Beet Pulp, Calcium Sulfate, Fish Oil, Salt, Potassium Chloride, Sodium Pyrophosphate, Monocalcium Phosphate, Psyllium Seed Husk, Calcium Carbonate, Vegetable Oil, Choline Chloride, Vitamins [Dl-Alpha Tocopherol Acetate (Source Of Vitamin E), L-Ascorbyl-2-Polyphosphate (Source Of Vitamin C), Niacin Supplement, Biotin, Riboflavin Supplement, D-Calcium Pantothenate, Pyridoxine Hydrochloride (Vitamin B6), Vitamin A Acetate, Thiamine Mononitrate (Vitamin B1), Vitamin B12 Supplement, Folic Acid, Vitamin D3 Supplement], Taurine, Trace Minerals [Zinc Proteinate, Zinc Oxide, Ferrous Sulfate, Manganese Proteinate, Manganous Oxide, Copper Sulfate, Calcium Iodate, Sodium Selenite, Copper Proteinate], L-Carnitine, Rosemary Extract, Preserved With Mixed Tocopherols And Citric Acid.",2024-05-01 19:06:20.257004,
2188,royal canin,Fit And Active,https://catfooddb.com//img/products/royal canin\/Fit_And_Active_dry.png,https://www.chewy.com/royal-canin-adult-fit-active-dry-cat/dp/33882,"Chicken Meal, Corn, Corn Gluten Meal, Brown Rice, Wheat, Chicken Fat, Pea Fiber, Natural Flavors, Grain Distillers Dried Yeast, Dried Plain Beet Pulp, Vegetable Oil, Wheat Gluten, Fish Oil, Calcium Sulfate, Sodium Pyrophosphate, Psyllium Seed Husk, Sodium Bisulfate, Potassium Chloride, Choline Chloride, Hydrolyzed Yeast, Vitamins [DL-Alpha Tocopherol Acetate (source of Vitamin E), L-Ascorbyl-2-Polyphosphate (source of Vitamin C), Niacin Supplement, Biotin, Riboflavin Supplement, D-Calcium Pantothenate, Thiamine Mononitrate (Vitamin B1), Pyridoxine Hydrochloride (Vitamin B6), Vitamin A Acetate, Vitamin B12 Supplement, Folic Acid, Vitamin D3 Supplement], Salt, DL-Methionine, Taurine, Trace Minerals [Zinc Oxide, Ferrous Sulfate, Manganous Oxide, Copper Sulfate, Calcium Iodate, Sodium Selenite], Monosodium Phosphate, Marigold Extract (Tagetes Erecta L.), Rosemary Extract, Preserved With Mixed Tocopherols and Citric Acid.",2024-05-01 19:06:20.511739,
2189,royal canin,Kitten Loaf In Sauce,https://catfooddb.com//img/products/royal canin\/Kitten_Loaf_In_Sauce_dry.png,https://www.chewy.com/royal-canin-feline-health-nutrition/dp/299097,"Water Sufficient For Processing, Pork By-Products, Chicken, Chicken Liver, Pork Liver, Wheat Gluten, Powdered Cellulose, Pork Plasma, Brewers Rice Flour, Gelatin, Hydrolyzed Chicken Liver, Calcium Carbonate, Fish Oil, Carrageenan, Sodium Tripolyphosphate, Natural Flavors, Guar Gum, Potassium Phosphate, Taurine, Vitamins [Dl-Alpha Tocopherol Acetate (Source Of Vitamin E), L-Ascorbyl-2-Polyphosphate (Source Of Vitamin C), Thiamine Mononitrate (Vitamin B1), Niacin Supplement, Biotin, D-Calcium Pantothenate, Riboflavin Supplement, Pyridoxine Hydrochloride (Vitamin B6), Folic Acid, Vitamin B12 Supplement, Vitamin D3 Supplement], Hydrolyzed Yeast, Citric Acid, Potassium Chloride, Trace Minerals [Zinc Proteinate, Zinc Oxide, Ferrous Sulfate, Copper Sulfate, Manganous Oxide, Sodium Selenite, Calcium Iodate], Magnesium Oxide, Marigold Extract (Tagetes Erecta L.), Carotene, Choline Chloride.",2024-05-01 19:06:20.873582,
2190,royal canin,Kitten Thin Slices In Gravy,https://catfooddb.com//img/products/royal canin\/Kitten_Thin_Slices_In_Gravy_dry.png,https://www.chewy.com/royal-canin-feline-health-nutrition/dp/33914,"Water Sufficient For Processing, Chicken By-Products, Chicken, Chicken Liver, Pork Liver, Wheat Gluten, Pork Plasma, Gelatin, Egg Product, Modified Corn Starch, Brewers Rice Flour, Natural Flavors, Powdered Cellulose, Fish Oil, Calcium Carbonate, Potassium Chloride, Guar Gum, Taurine, Sodium Tripolyphosphate, Vitamins [DL-Alpha Tocopherol Acetate (Source Of Vitamin E), L-Ascorbyl-2-Polyphosphate (Source Of Vitamin C), Thiamine Mononitrate (Vitamin B1), Niacin Supplement, Biotin, D-Calcium Pantothenate, Riboflavin Supplement, Pyridoxine Hydrochloride (Vitamin B6), Folic Acid, Vitamin B12 Supplement, Vitamin D3 Supplement], Hydrolyzed Yeast, Choline Chloride, Trace Minerals [Zinc Proteinate, Zinc Oxide, Ferrous Sulfate, Copper Sulfate, Manganous Oxide, Sodium Selenite, Calcium Iodate], Magnesium Oxide, Marigold Extract (Tagetes Erecta L.), Carotene.",2024-05-01 19:06:21.109295,
2191,royal canin,Mother And Babycat Ultra Soft Mousse In Sauce,https://catfooddb.com//img/products/royal canin\/Mother_And_Babycat_Ultra_Soft_Mousse_In_Sauce_dry.png,https://www.chewy.com/royal-canin-mother-babycat-ultra-soft/dp/299093,"Water Sufficient For Processing, Chicken, Chicken Liver, Pork By-Products, Wheat Gluten, Powdered Cellulose, Modified Corn Starch, Pork Plasma, Natural Flavors, Vegetable Oil, Brewers Rice Flour, Fish Oil, Hydrolyzed Yeast, Calcium Carbonate, Carrageenan, Sodium Tripolyphosphate, Guar Gum, Potassium Phosphate, Taurine, Vitamins[Dl-Alpha Tocopherol Acetate (Source Of Vitamin E), L-Ascorbyl-2-Polyphosphate (Source Of Vitamin C), Thiamine Mononitrate (Vitamin B1), Niacin Supplement, Biotin, D-Calcium Pantothenate, Riboflavin Supplement, Pyridoxine Hydrochloride (Vitamin B6), Folic Acid, Vitamin B12 Supplement, Vitamin D3 Supplement], Choline Chloride, Potassium Chloride, Trace Minerals[Zinc Proteinate, Zinc Oxide, Ferrous Sulfate, Copper Sulfate, Manganous Oxide, Sodium Selenite, Calcium Iodate], Marigold Extract (Tagetes Erecta L.), Magnesium Oxide, Carotene.",2024-05-01 19:06:21.439022,
2192,royal canin,Weight Care Thin Slices In Gravy,https://catfooddb.com//img/products/royal canin\/Weight_Care_Thin_Slices_In_Gravy_dry.png,https://www.chewy.com/royal-canin-feline-weight-care-thin/dp/33919,"Water Sufficient For Processing, Pork By-Products, Pork Liver, Chicken By-Products, Chicken Liver, Wheat Gluten, Powdered Cellulose, Brewers Rice Flour, Pork Plasma, Gelatin, Hydrolyzed Chicken Liver, Calcium Sulfate, Guar Gum, Carrageenan, Potassium Chloride, Carob Bean Gum, Natural Flavors, Sodium Tripolyphosphate, Taurine, Choline Chloride, Vitamins [Dl-Alpha Tocopherol Acetate (Source Of Vitamin E), Thiamine Mononitrate (Vitamin B1), Niacin Supplement, Biotin, D-Calcium Pantothenate, Pyridoxine Hydrochloride (Vitamin B6), Riboflavin Supplement, Folic Acid, Vitamin B12 Supplement, Vitamin D3 Supplement], L-Carnitine, Trace Minerals [Zinc Proteinate, Zinc Oxide, Ferrous Sulfate, Copper Sulfate, Manganous Oxide, Calcium Iodate, Sodium Selenite].",2024-05-01 19:06:21.651769,
2193,royal canin,Adult Instinctive Thin Slices In Gravy,https://catfooddb.com//img/products/royal canin\/Adult_Instinctive_Thin_Slices_In_Gravy_dry.png,https://www.chewy.com/royal-canin-feline-health-nutrition/dp/33906,"Water Sufficient For Processing, Pork By-Products, Chicken By-Products, Chicken Liver, Pork Liver, Salmon, Wheat Flour, Wheat Gluten, Gelatin, Pork Plasma, Powdered Cellulose, Natural Flavors, Modified Corn Starch, Calcium Sulfate, Guar Gum, Potassium Chloride, Sodium Tripolyphosphate, Carrageenan, Taurine, Vitamins [Dl-Alpha Tocopherol Acetate (Source Of Vitamin E), Thiamine Mononitrate (Vitamin B1), Niacin Supplement, Biotin, D-Calcium Pantothenate, Pyridoxine Hydrochloride (Vitamin B6), Riboflavin Supplement, Folic Acid, Vitamin B12 Supplement, Vitamin D3 Supplement], Trace Minerals [Zinc Proteinate, Zinc Oxide, Ferrous Sulfate, Copper Sulfate, Manganous Oxide, Sodium Selenite, Calcium Iodate], Choline Chloride.",2024-05-01 19:06:22.089932,
2194,royal canin,Digest Sensitive Loaf In Sauce,https://catfooddb.com//img/products/royal canin\/Digest_Sensitive_Loaf_In_Sauce_dry.png,https://www.chewy.com/royal-canin-digest-sensitive-loaf-in/dp/115765,"Water Sufficient For Processing, Pork By-Products, Chicken, Chicken Liver, Pork Liver, Salmon, Corn Flour, Wheat Gluten, Pork Plasma, Hydrolyzed Chicken Liver, Powdered Cellulose, Natural Flavors, Carrageenan, Calcium Sulfate, Sodium Silico Aluminate, Guar Gum, Sodium Tripolyphosphate, Potassium Chloride, Taurine, Choline Chloride, Vitamins [Dl-Alpha Tocopherol Acetate (Source Of Vitamin E), Thiamine Mononitrate (Vitamin B1), Niacin Supplement, Biotin, D-Calcium Pantothenate, Folic Acid, Pyridoxine Hydrochloride (Vitamin B6), Riboflavin Supplement, Vitamin B12 Supplement, Vitamin D3 Supplement], Trace Minerals [Zinc Oxide, Zinc Proteinate, Ferrous Sulfate, Copper Sulfate, Manganous Oxide, Calcium Iodate, Sodium Selenite].",2024-05-01 19:06:22.645914,
2195,royal canin,Indoor 7  Morsels In Gravy,https://catfooddb.com//img/products/royal canin\/Indoor_7+_Morsels_In_Gravy_dry.png,https://www.chewy.com/royal-canin-feline-health-nutrition/dp/260517,"Water Sufficient For Processing, Pork By-Products, Chicken By-Products, Pork Liver, Chicken, Wheat Flour, Wheat Gluten, Powdered Cellulose, Pork Digest, Brewers Rice Flour, Pork Plasma, Natural Flavors, Modified Corn Starch, Fish Oil, Guar Gum, Sodium Silico Aluminate, Calcium Sulfate, Taurine, Potassium Chloride, Sodium Tripolyphosphate, Vitamins [Dl-Alpha Tocopherol Acetate (Source Of Vitamin E), L-Ascorbyl-2-Polyphosphate (Source Of Vitamin C), Thiamine Mononitrate (Vitamin B1), Niacin Supplement, Biotin, D-Calcium Pantothenate, Riboflavin Supplement, Pyridoxine Hydrochloride (Vitamin B6), Folic Acid, Vitamin B12 Supplement, Vitamin D3 Supplement], Carrageenan, Choline Chloride, Glucosamine Hydrochloride, Sodium Carbonate, L-Carnitine, Marigold Extract (Tagetes Erecta L.), Trace Minerals [Zinc Oxide, Zinc Proteinate, Ferrous Sulfate, Copper Sulfate, Manganous Oxide, Sodium Selenite, Calcium Iodate], Chondroitin Sulfate.",2024-05-01 19:06:23.165031,
2196,royal canin,Feline Appetite Control Care Thin Slices And Gravy,https://catfooddb.com//img/products/royal canin\/Feline_Appetite_Control_Care_Thin_Slices_And_Gravy_dry.png,https://www.chewy.com/royal-canin-feline-care-nutrition/dp/289477,"Water Sufficient For Processing, Chicken By-Products, Pork Liver, Pork By-Products, Brewers Rice Flour, Chicken Liver, Pork Plasma, Wheat Gluten, Powdered Cellulose, Modified Corn Starch, Natural Flavors, Potassium Chloride, Calcium Carbonate, Guar Gum, Sodium Tripolyphosphate, Calcium Sulfate, Taurine, Vitamins [Dl-Alpha Tocopherol Acetate (Source Of Vitamin E), Thiamine Mononitrate (Vitamin B1), Niacin Supplement, Biotin, D-Calcium Pantothenate, Riboflavin Supplement, Pyridoxine Hydrochloride (Vitamin B6), Vitamin B12 Supplement, Folic Acid, Vitamin D3 Supplement], Choline Chloride, Sodium Carbonate, L-Carnitine, Magnesium Oxide, Trace Minerals [Zinc Proteinate, Zinc Oxide, Ferrous Sulfate, Copper Sulfate, Manganous Oxide, Sodium Selenite, Calcium Iodate].",2024-05-01 19:06:23.381676,
2197,royal canin,Adult Instinctive Pouch Cat Food,https://catfooddb.com//img/products/royal canin\/Adult_Instinctive_Pouch_Cat_Food_dry.png,https://www.chewy.com/royal-canin-adult-instinctive-chunks/dp/178074,"Water Sufficient For Processing, Pork By-Products, Chicken By-Products, Salmon Meal, Wheat Gluten, Pork Liver, Natural Flavors, Pork Plasma, Wheat Flour, Modified Corn Starch, Powdered Cellulose, Calcium Carbonate, Sodium Tripolyphosphate, Calcium Sulfate, Potassium Chloride, Carrageenan, Taurine, Citric Acid, Caramel, Sodium Carbonate, Magnesium Oxide, Vitamins [Cholecalciferol (Source Of Vitamin D3), DL-Alpha Tocopherol Acetate (Source Of Vitamin E), Thiamine Mononitrate (Vitamin B1), Niacin Supplement, Biotin, D-Calcium Pantothenate, Folic Acid, Pyridoxine Hydrochloride (Vitamin B6), Riboflavin Supplement, Vitamin B12 Supplement], Trace Minerals [Zinc Sulfate, Ferrous Sulfate, Copper Sulfate, Zinc Proteinate, Calcium Iodate, Copper Proteinate, Manganese Proteinate, Manganese Sulfate].",2024-05-01 19:06:23.725473,
2198,royal canin,Intense Beauty Pouch Cat Food,https://catfooddb.com//img/products/royal canin\/Intense_Beauty_Pouch_Cat_Food_dry.png,https://www.chewy.com/royal-canin-intense-beauty-chunks-in/dp/178072,"Water Sufficient For Processing, Chicken By-Products, Pork By-Products, Salmon Meal, Pork Liver, Pork Plasma, Natural Flavors, Pork Digest, Wheat Gluten, Wheat Flour, Vegetable Oil, Powdered Cellulose, Modified Corn Starch, Fish Oil, Calcium Sulfate, Sodium Tripolyphosphate, Potassium Chloride, Calcium Carbonate, Carrageenan, Choline Chloride, Taurine, Vitamins [Niacin Supplement, Cholecalciferol (Source Of Vitamin D3), D-Calcium Pantothenate, Dl-Alpha Tocopherol Acetate (Source Of Vitamin E), Thiamine Mononitrate (Vitamin B1), Riboflavin Supplement, Biotin, Pyridoxine Hydrochloride (Vitamin B6), Folic Acid, Vitamin B12 Supplement], Caramel, Magnesium Oxide, Trace Minerals [Zinc Sulfate, Ferrous Sulfate, Zinc Proteinate, Manganese Sulfate, Copper Sulfate, Manganese Proteinate, Copper Proteinate, Calcium Iodate].",2024-05-01 19:06:24.01896,
2241,sheba,Premium Paté Roasted Chicken & Liver Entrée,https://catfooddb.com//img/products/sheba\/sheba9.png,https://www.chewy.com/sheba-perfect-portions-grain-free/dp/115572,"Chicken, Poultry By-Products, Water, Chicken Broth, Guar Gum, Potassium Chloride, Sodium Tripolyphosphate, Fish Oil, Calcium Carbonate, Choline Chloride, Magnesium Sulfate, Tapioca Starch, DL-Methionine, Taurine, Salt, Thiamine Mononitrate, Vitamin E Supplement, Zinc Sulfate, Ferrous Sulfate, Manganese Sulfate, Copper Sulfate, Pyridoxine Hydrochloride, Potassium lodide, Vitamin D3 Supplement, Folic Acid, Menadione Sodium Bisulfite Complex",2024-05-01 19:06:37.328355,
2199,royal canin,Intense Beauty Thin Slices In Gravy,https://catfooddb.com//img/products/royal canin\/Intense_Beauty_Thin_Slices_In_Gravy_dry.png,https://www.chewy.com/royal-canin-intense-beauty-thin/dp/29886,"Water Sufficient For Processing, Pork By-Products, Chicken By-Products, Chicken Liver, Pork Liver, Wheat Gluten, Wheat Flour, Pork Plasma, Gelatin, Powdered Cellulose, Vegetable Oil, Natural Flavors, Fish Oil, Modified Corn Starch, Calcium Sulfate, Guar Gum, Potassium Chloride, Sodium Tripolyphosphate, Taurine, Vitamins [Niacin Supplement, Dl-Alpha Tocopherol Acetate (Source Of Vitamin E), Thiamine Mononitrate (Vitamin B1), D-Calcium Pantothenate, Biotin, Pyridoxine Hydrochloride (Vitamin B6), Riboflavin Supplement, Folic Acid, Vitamin B12 Supplement, Vitamin D3 Supplement], Carrageenan, Choline Chloride, Trace Minerals [Zinc Oxide, Zinc Proteinate, Ferrous Sulfate, Copper Sulfate, Manganous Oxide, Sodium Selenite, Calcium Iodate].",2024-05-01 19:06:24.254398,
